BinID,Timestamp,Distance(cm),Fill(%),Status
5,2026-02-01 17:15:00,58.6,65.3,Half Full
5,2026-02-01 17:30:00,56.0,66.2,Half Full
5,2026-02-01 17:45:00,55.3,66.8,Half Full
5,2026-02-01 18:00:00,54.2,67.5,Half Full
5,2026-02-01 18:15:00,52.9,68.2,Half Full
5,2026-02-01 18:30:00,54.1,68.5,Half Full
5,2026-02-01 18:45:00,53.1,69.3,Half Full
5,2026-02-01 19:00:00,52.1,69.7,Half Full
5,2026-02-01 19:15:00,51.9,70.2,Half Full
5,2026-02-01 19:30:00,51.9,70.7,Half Full
5,2026-02-01 19:45:00,49.5,71.1,Half Full
5,2026-02-01 20:00:00,48.2,71.7,Half Full
5,2026-02-01 20:15:00,49.3,72.3,Half Full
5,2026-02-01 20:30:00,47.8,73.2,Half Full
5,2026-02-01 20:45:00,46.6,74.0,Half Full
5,2026-02-01 21:00:00,44.2,74.5,Half Full
5,2026-02-01 21:15:00,43.1,75.1,Half Full
5,2026-02-01 21:30:00,43.9,75.6,Half Full
5,2026-02-01 21:45:00,43.5,76.4,Half Full
5,2026-02-01 22:00:00,40.7,76.6,Half Full
5,2026-02-01 22:15:00,41.0,76.8,Half Full
5,2026-02-01 22:30:00,39.6,77.0,Half Full
5,2026-02-01 22:45:00,38.6,77.2,Half Full
5,2026-02-01 23:00:00,38.2,77.3,Half Full
5,2026-02-01 23:15:00,39.1,77.9,Half Full
5,2026-02-01 23:30:00,39.9,77.9,Half Full
5,2026-02-01 23:45:00,38.8,78.1,Half Full
5,2026-02-02 00:00:00,39.7,78.2,Half Full
5,2026-02-02 00:15:00,39.9,78.4,Half Full
5,2026-02-02 00:30:00,41.0,78.8,Half Full
5,2026-02-02 00:45:00,40.4,79.1,Half Full
5,2026-02-02 01:00:00,36.3,79.6,Half Full
5,2026-02-02 01:15:00,38.0,79.6,Half Full
5,2026-02-02 01:30:00,39.1,79.7,Half Full
5,2026-02-02 01:45:00,37.0,79.7,Half Full
5,2026-02-02 02:00:00,37.4,79.9,Half Full
5,2026-02-02 02:15:00,36.5,80.3,Half Full
5,2026-02-02 02:30:00,36.3,80.3,Half Full
5,2026-02-02 02:45:00,35.8,80.9,Half Full
5,2026-02-02 03:00:00,34.6,80.9,Half Full
5,2026-02-02 03:15:00,34.5,80.9,Half Full
5,2026-02-02 03:30:00,34.3,81.2,Half Full
5,2026-02-02 03:45:00,36.5,81.3,Half Full
5,2026-02-02 04:00:00,34.8,81.5,Half Full
5,2026-02-02 04:15:00,31.8,81.8,Half Full
5,2026-02-02 04:30:00,34.0,81.9,Half Full
5,2026-02-02 04:45:00,34.2,82.2,Half Full
5,2026-02-02 05:00:00,33.8,82.3,Half Full
5,2026-02-02 05:15:00,35.4,82.7,Half Full
5,2026-02-02 05:30:00,33.1,83.0,Half Full
5,2026-02-02 05:45:00,31.4,83.2,Half Full
5,2026-02-02 06:00:00,34.1,83.7,Half Full
5,2026-02-02 06:15:00,28.2,84.1,Half Full
5,2026-02-02 06:30:00,30.1,84.7,Half Full
5,2026-02-02 06:45:00,31.2,85.4,Half Full
5,2026-02-02 07:00:00,28.6,86.0,Half Full
5,2026-02-02 07:15:00,25.9,87.0,Half Full
5,2026-02-02 07:30:00,24.5,87.5,Half Full
5,2026-02-02 07:45:00,24.1,87.8,Half Full
5,2026-02-02 08:00:00,146.5,5.6,Collected
5,2026-02-02 08:15:00,147.1,5.8,Collected
5,2026-02-02 08:30:00,142.5,6.4,Collected
5,2026-02-02 08:45:00,144.2,6.9,Collected
5,2026-02-02 09:00:00,144.5,7.0,Collected
5,2026-02-02 09:15:00,141.7,7.7,Collected
5,2026-02-02 09:30:00,142.0,8.2,Collected
5,2026-02-02 09:45:00,144.0,8.7,Collected
5,2026-02-02 10:00:00,138.9,10.1,Half Empty
5,2026-02-02 10:15:00,137.1,11.4,Half Empty
5,2026-02-02 10:30:00,138.9,12.2,Half Empty
5,2026-02-02 10:45:00,135.1,13.1,Half Empty
5,2026-02-02 11:00:00,134.4,13.7,Half Empty
5,2026-02-02 11:15:00,133.6,14.6,Half Empty
5,2026-02-02 11:30:00,132.3,15.6,Half Empty
5,2026-02-02 11:45:00,131.5,16.0,Half Empty
5,2026-02-02 12:00:00,128.9,17.1,Half Empty
5,2026-02-02 12:15:00,129.6,18.0,Half Empty
5,2026-02-02 12:30:00,125.7,19.0,Half Empty
5,2026-02-02 12:45:00,127.8,19.5,Half Empty
5,2026-02-02 13:00:00,124.1,20.6,Half Empty
5,2026-02-02 13:15:00,122.0,21.8,Half Empty
5,2026-02-02 13:30:00,123.6,22.4,Half Empty
5,2026-02-02 13:45:00,118.8,23.6,Half Empty
5,2026-02-02 14:00:00,119.3,24.5,Half Empty
5,2026-02-02 14:15:00,117.4,25.2,Half Empty
5,2026-02-02 14:30:00,118.5,26.2,Half Empty
5,2026-02-02 14:45:00,114.6,27.3,Half Empty
5,2026-02-02 15:00:00,111.8,28.3,Half Empty
5,2026-02-02 15:15:00,112.6,29.3,Half Empty
5,2026-02-02 15:30:00,110.2,30.5,Half Empty
5,2026-02-02 15:45:00,108.3,31.5,Half Empty
5,2026-02-02 16:00:00,105.8,32.5,Half Empty
5,2026-02-02 16:15:00,104.8,33.3,Half Empty
5,2026-02-02 16:30:00,105.4,33.8,Half Empty
5,2026-02-02 16:45:00,102.3,34.7,Half Empty
5,2026-02-02 17:00:00,103.7,35.3,Half Empty
5,2026-02-02 17:15:00,102.1,36.2,Half Empty
5,2026-02-02 17:30:00,100.6,37.2,Half Empty
5,2026-02-02 17:45:00,98.8,38.1,Half Empty
5,2026-02-02 18:00:00,96.9,38.9,Half Empty
5,2026-02-02 18:15:00,95.7,40.0,Half Empty
5,2026-02-02 18:30:00,97.6,41.0,Half Empty
5,2026-02-02 18:45:00,92.4,41.7,Half Empty
5,2026-02-02 19:00:00,91.0,42.5,Half Empty
5,2026-02-02 19:15:00,91.1,43.1,Half Empty
5,2026-02-02 19:30:00,89.9,43.4,Half Empty
5,2026-02-02 19:45:00,88.8,44.1,Half Empty
5,2026-02-02 20:00:00,88.4,44.9,Half Empty
5,2026-02-02 20:15:00,90.2,45.3,Half Empty
5,2026-02-02 20:30:00,86.5,45.9,Half Empty
5,2026-02-02 20:45:00,82.3,46.6,Half Empty
5,2026-02-02 21:00:00,85.8,47.7,Half Empty
5,2026-02-02 21:15:00,84.7,48.5,Half Empty
5,2026-02-02 21:30:00,84.0,49.4,Half Empty
5,2026-02-02 21:45:00,82.4,50.0,Half Empty
5,2026-02-02 22:00:00,81.9,50.5,Half Full
5,2026-02-02 22:15:00,80.5,50.9,Half Full
5,2026-02-02 22:30:00,77.9,51.4,Half Full
5,2026-02-02 22:45:00,78.5,51.9,Half Full
5,2026-02-02 23:00:00,79.5,52.3,Half Full
5,2026-02-02 23:15:00,76.7,52.3,Half Full
5,2026-02-02 23:30:00,76.0,52.7,Half Full
5,2026-02-02 23:45:00,75.6,53.0,Half Full
5,2026-02-03 00:00:00,77.7,53.2,Half Full
5,2026-02-03 00:15:00,78.8,53.4,Half Full
5,2026-02-03 00:30:00,75.6,53.4,Half Full
5,2026-02-03 00:45:00,76.7,53.7,Half Full
5,2026-02-03 01:00:00,74.7,53.7,Half Full
5,2026-02-03 01:15:00,73.5,53.9,Half Full
5,2026-02-03 01:30:00,75.6,53.9,Half Full
5,2026-02-03 01:45:00,76.2,54.4,Half Full
5,2026-02-03 02:00:00,75.6,54.4,Half Full
5,2026-02-03 02:15:00,76.0,54.5,Half Full
5,2026-02-03 02:30:00,74.1,54.7,Half Full
5,2026-02-03 02:45:00,77.1,54.8,Half Full
5,2026-02-03 03:00:00,73.2,55.4,Half Full
5,2026-02-03 03:15:00,73.7,55.6,Half Full
5,2026-02-03 03:30:00,73.4,55.6,Half Full
5,2026-02-03 03:45:00,74.0,55.6,Half Full
5,2026-02-03 04:00:00,73.2,55.7,Half Full
5,2026-02-03 04:15:00,73.4,55.9,Half Full
5,2026-02-03 04:30:00,72.0,55.9,Half Full
5,2026-02-03 04:45:00,72.4,55.9,Half Full
5,2026-02-03 05:00:00,72.8,56.2,Half Full
5,2026-02-03 05:15:00,71.8,56.6,Half Full
5,2026-02-03 05:30:00,71.6,57.0,Half Full
5,2026-02-03 05:45:00,68.7,57.3,Half Full
5,2026-02-03 06:00:00,67.3,58.0,Half Full
5,2026-02-03 06:15:00,68.7,58.6,Half Full
5,2026-02-03 06:30:00,68.1,59.1,Half Full
5,2026-02-03 06:45:00,66.9,59.6,Half Full
5,2026-02-03 07:00:00,64.5,60.2,Half Full
5,2026-02-03 07:15:00,64.5,60.8,Half Full
5,2026-02-03 07:30:00,65.8,61.1,Half Full
5,2026-02-03 07:45:00,63.6,61.5,Half Full
5,2026-02-03 08:00:00,62.4,62.2,Half Full
5,2026-02-03 08:15:00,64.0,62.7,Half Full
5,2026-02-03 08:30:00,61.7,63.2,Half Full
5,2026-02-03 08:45:00,62.7,63.5,Half Full
5,2026-02-03 09:00:00,61.6,63.9,Half Full
5,2026-02-03 09:15:00,59.3,64.5,Half Full
5,2026-02-03 09:30:00,59.4,65.1,Half Full
5,2026-02-03 09:45:00,55.9,65.9,Half Full
5,2026-02-03 10:00:00,54.0,67.4,Half Full
5,2026-02-03 10:15:00,55.5,68.6,Half Full
5,2026-02-03 10:30:00,51.7,69.4,Half Full
5,2026-02-03 10:45:00,51.8,70.6,Half Full
5,2026-02-03 11:00:00,50.1,71.5,Half Full
5,2026-02-03 11:15:00,46.5,72.5,Half Full
5,2026-02-03 11:30:00,47.2,73.1,Half Full
5,2026-02-03 11:45:00,46.2,74.1,Half Full
5,2026-02-03 12:00:00,45.3,75.4,Half Full
5,2026-02-03 12:15:00,45.3,76.3,Half Full
5,2026-02-03 12:30:00,40.4,77.3,Half Full
5,2026-02-03 12:45:00,39.8,78.2,Half Full
5,2026-02-03 13:00:00,36.5,79.0,Half Full
5,2026-02-03 13:15:00,39.8,80.0,Half Full
5,2026-02-03 13:30:00,34.5,81.2,Half Full
5,2026-02-03 13:45:00,35.4,82.1,Half Full
5,2026-02-03 14:00:00,31.9,83.0,Half Full
5,2026-02-03 14:15:00,30.0,83.6,Half Full
5,2026-02-03 14:30:00,31.0,84.5,Half Full
5,2026-02-03 14:45:00,28.1,85.4,Half Full
5,2026-02-03 15:00:00,152.9,1.2,Collected
5,2026-02-03 15:15:00,153.0,2.1,Collected
5,2026-02-03 15:30:00,151.5,3.2,Collected
5,2026-02-03 15:45:00,148.8,4.4,Collected
5,2026-02-03 16:00:00,144.9,5.6,Collected
5,2026-02-03 16:15:00,145.5,6.7,Collected
5,2026-02-03 16:30:00,147.4,7.3,Collected
5,2026-02-03 16:45:00,144.5,7.7,Collected
5,2026-02-03 17:00:00,144.7,8.2,Collected
5,2026-02-03 17:15:00,142.2,9.2,Collected
5,2026-02-03 17:30:00,138.6,10.5,Half Empty
5,2026-02-03 17:45:00,138.1,11.4,Half Empty
5,2026-02-03 18:00:00,139.1,12.1,Half Empty
5,2026-02-03 18:15:00,134.6,12.2,Half Empty
5,2026-02-03 18:30:00,136.7,12.8,Half Empty
5,2026-02-03 18:45:00,134.4,13.7,Half Empty
5,2026-02-03 19:00:00,132.9,14.7,Half Empty
5,2026-02-03 19:15:00,133.2,15.5,Half Empty
5,2026-02-03 19:30:00,132.5,16.2,Half Empty
5,2026-02-03 19:45:00,129.5,16.8,Half Empty
5,2026-02-03 20:00:00,128.6,17.7,Half Empty
5,2026-02-03 20:15:00,128.9,18.2,Half Empty
5,2026-02-03 20:30:00,127.9,19.1,Half Empty
5,2026-02-03 20:45:00,124.8,20.0,Half Empty
5,2026-02-03 21:00:00,124.1,20.5,Half Empty
5,2026-02-03 21:15:00,123.1,21.8,Half Empty
5,2026-02-03 21:30:00,122.0,22.3,Half Empty
5,2026-02-03 21:45:00,122.6,22.9,Half Empty
5,2026-02-03 22:00:00,122.9,23.3,Half Empty
5,2026-02-03 22:15:00,120.4,23.4,Half Empty
5,2026-02-03 22:30:00,120.7,23.9,Half Empty
5,2026-02-03 22:45:00,122.0,24.2,Half Empty
5,2026-02-03 23:00:00,119.1,24.4,Half Empty
5,2026-02-03 23:15:00,120.1,24.9,Half Empty
5,2026-02-03 23:30:00,119.1,25.1,Half Empty
5,2026-02-03 23:45:00,118.8,25.4,Half Empty
5,2026-02-04 00:00:00,119.0,25.5,Half Empty
5,2026-02-04 00:15:00,116.0,26.2,Half Empty
5,2026-02-04 00:30:00,115.9,26.4,Half Empty
5,2026-02-04 00:45:00,115.7,26.7,Half Empty
5,2026-02-04 01:00:00,118.6,26.9,Half Empty
5,2026-02-04 01:15:00,116.1,27.2,Half Empty
5,2026-02-04 01:30:00,115.8,27.2,Half Empty
5,2026-02-04 01:45:00,111.9,27.5,Half Empty
5,2026-02-04 02:00:00,115.1,27.8,Half Empty
5,2026-02-04 02:15:00,114.0,28.0,Half Empty
5,2026-02-04 02:30:00,115.1,28.2,Half Empty
5,2026-02-04 02:45:00,113.2,28.5,Half Empty
5,2026-02-04 03:00:00,111.8,28.9,Half Empty
5,2026-02-04 03:15:00,110.7,29.4,Half Empty
5,2026-02-04 03:30:00,111.9,29.4,Half Empty
5,2026-02-04 03:45:00,112.1,29.5,Half Empty
5,2026-02-04 04:00:00,111.3,29.7,Half Empty
5,2026-02-04 04:15:00,109.2,29.9,Half Empty
5,2026-02-04 04:30:00,112.1,29.9,Half Empty
5,2026-02-04 04:45:00,112.3,30.0,Half Empty
5,2026-02-04 05:00:00,110.4,30.0,Half Empty
5,2026-02-04 05:15:00,109.0,30.2,Half Empty
5,2026-02-04 05:30:00,109.4,30.6,Half Empty
5,2026-02-04 05:45:00,109.5,30.6,Half Empty
5,2026-02-04 06:00:00,109.2,31.3,Half Empty
5,2026-02-04 06:15:00,106.7,32.0,Half Empty
5,2026-02-04 06:30:00,107.8,32.6,Half Empty
5,2026-02-04 06:45:00,105.2,33.1,Half Empty
5,2026-02-04 07:00:00,103.8,33.8,Half Empty
5,2026-02-04 07:15:00,106.2,33.9,Half Empty
5,2026-02-04 07:30:00,105.9,34.5,Half Empty
5,2026-02-04 07:45:00,105.5,35.5,Half Empty
5,2026-02-04 08:00:00,100.4,36.3,Half Empty
5,2026-02-04 08:15:00,100.4,37.1,Half Empty
5,2026-02-04 08:30:00,101.2,37.7,Half Empty
5,2026-02-04 08:45:00,97.6,37.9,Half Empty
5,2026-02-04 09:00:00,98.9,38.3,Half Empty
5,2026-02-04 09:15:00,99.4,38.9,Half Empty
5,2026-02-04 09:30:00,97.8,39.4,Half Empty
5,2026-02-04 09:45:00,94.6,39.8,Half Empty
5,2026-02-04 10:00:00,96.5,40.8,Half Empty
5,2026-02-04 10:15:00,92.7,42.1,Half Empty
5,2026-02-04 10:30:00,92.0,42.8,Half Empty
5,2026-02-04 10:45:00,89.4,43.5,Half Empty
5,2026-02-04 11:00:00,89.4,44.7,Half Empty
5,2026-02-04 11:15:00,86.7,46.0,Half Empty
5,2026-02-04 11:30:00,87.4,46.8,Half Empty
5,2026-02-04 11:45:00,84.3,48.1,Half Empty
5,2026-02-04 12:00:00,84.7,49.0,Half Empty
5,2026-02-04 12:15:00,80.2,49.7,Half Empty
5,2026-02-04 12:30:00,81.4,50.4,Half Full
5,2026-02-04 12:45:00,81.9,51.2,Half Full
5,2026-02-04 13:00:00,79.6,52.2,Half Full
5,2026-02-04 13:15:00,76.7,52.9,Half Full
5,2026-02-04 13:30:00,74.0,54.3,Half Full
5,2026-02-04 13:45:00,72.5,55.3,Half Full
5,2026-02-04 14:00:00,71.9,56.6,Half Full
5,2026-02-04 14:15:00,73.6,57.5,Half Full
5,2026-02-04 14:30:00,67.5,58.6,Half Full
5,2026-02-04 14:45:00,67.4,59.5,Half Full
5,2026-02-04 15:00:00,67.0,60.3,Half Full
5,2026-02-04 15:15:00,63.5,61.7,Half Full
5,2026-02-04 15:30:00,63.9,62.4,Half Full
5,2026-02-04 15:45:00,62.4,63.1,Half Full
5,2026-02-04 16:00:00,59.3,64.0,Half Full
5,2026-02-04 16:15:00,59.7,65.0,Half Full
5,2026-02-04 16:30:00,57.6,65.9,Half Full
5,2026-02-04 16:45:00,58.1,66.2,Half Full
5,2026-02-04 17:00:00,55.3,66.9,Half Full
5,2026-02-04 17:15:00,55.2,67.5,Half Full
5,2026-02-04 17:30:00,52.3,68.3,Half Full
5,2026-02-04 17:45:00,53.4,69.0,Half Full
5,2026-02-04 18:00:00,53.5,69.3,Half Full
5,2026-02-04 18:15:00,51.8,69.9,Half Full
5,2026-02-04 18:30:00,50.5,70.7,Half Full
5,2026-02-04 18:45:00,53.5,71.6,Half Full
5,2026-02-04 19:00:00,47.8,72.2,Half Full
5,2026-02-04 19:15:00,47.1,73.1,Half Full
5,2026-02-04 19:30:00,46.3,73.4,Half Full
5,2026-02-04 19:45:00,44.1,74.2,Half Full
5,2026-02-04 20:00:00,46.2,74.8,Half Full
5,2026-02-04 20:15:00,43.3,75.6,Half Full
5,2026-02-04 20:30:00,42.3,76.4,Half Full
5,2026-02-04 20:45:00,41.3,77.3,Half Full
5,2026-02-04 21:00:00,40.6,77.9,Half Full
5,2026-02-04 21:15:00,39.2,78.4,Half Full
5,2026-02-04 21:30:00,37.7,79.4,Half Full
5,2026-02-04 21:45:00,36.1,80.1,Half Full
5,2026-02-04 22:00:00,34.5,80.2,Half Full
5,2026-02-04 22:15:00,35.1,80.5,Half Full
5,2026-02-04 22:30:00,36.7,80.6,Half Full
5,2026-02-04 22:45:00,35.0,80.9,Half Full
5,2026-02-04 23:00:00,34.8,81.4,Half Full
5,2026-02-04 23:15:00,34.1,81.4,Half Full
5,2026-02-04 23:30:00,36.2,81.4,Half Full
5,2026-02-04 23:45:00,35.4,81.4,Half Full
5,2026-02-05 00:00:00,33.8,81.6,Half Full
5,2026-02-05 00:15:00,34.3,81.7,Half Full
5,2026-02-05 00:30:00,32.9,82.0,Half Full
5,2026-02-05 00:45:00,34.0,82.6,Half Full
5,2026-02-05 01:00:00,31.1,83.0,Half Full
5,2026-02-05 01:15:00,33.8,83.0,Half Full
5,2026-02-05 01:30:00,33.1,83.0,Half Full
5,2026-02-05 01:45:00,32.4,83.2,Half Full
5,2026-02-05 02:00:00,32.2,83.3,Half Full
5,2026-02-05 02:15:00,32.5,83.3,Half Full
5,2026-02-05 02:30:00,31.3,83.3,Half Full
5,2026-02-05 02:45:00,32.3,83.4,Half Full
5,2026-02-05 03:00:00,31.2,83.6,Half Full
5,2026-02-05 03:15:00,31.7,83.7,Half Full
5,2026-02-05 03:30:00,30.7,84.0,Half Full
5,2026-02-05 03:45:00,31.7,84.0,Half Full
5,2026-02-05 04:00:00,31.9,84.1,Half Full
5,2026-02-05 04:15:00,31.1,84.2,Half Full
5,2026-02-05 04:30:00,29.2,84.6,Half Full
5,2026-02-05 04:45:00,29.3,84.7,Half Full
5,2026-02-05 05:00:00,29.5,84.7,Half Full
5,2026-02-05 05:15:00,29.6,84.7,Half Full
5,2026-02-05 05:30:00,30.7,84.7,Half Full
5,2026-02-05 05:45:00,29.0,85.2,Half Full
5,2026-02-05 06:00:00,28.3,85.9,Half Full
5,2026-02-05 06:15:00,26.8,86.7,Half Full
5,2026-02-05 06:30:00,26.5,87.2,Half Full
5,2026-02-05 06:45:00,25.2,87.7,Half Full
5,2026-02-05 07:00:00,26.5,88.0,Half Full
5,2026-02-05 07:15:00,24.6,89.0,Half Full
5,2026-02-05 07:30:00,23.2,89.8,Half Full
5,2026-02-05 07:45:00,22.0,90.5,Full
5,2026-02-05 08:00:00,149.8,3.5,Collected
5,2026-02-05 08:15:00,148.9,4.0,Collected
5,2026-02-05 08:30:00,146.8,4.9,Collected
5,2026-02-05 08:45:00,148.9,5.3,Collected
5,2026-02-05 09:00:00,145.8,5.6,Collected
5,2026-02-05 09:15:00,147.5,6.6,Collected
5,2026-02-05 09:30:00,142.7,7.0,Collected
5,2026-02-05 09:45:00,141.3,7.9,Collected
5,2026-02-05 10:00:00,142.7,8.5,Collected
5,2026-02-05 10:15:00,141.2,9.5,Collected
5,2026-02-05 10:30:00,141.6,10.8,Half Empty
5,2026-02-05 10:45:00,137.7,11.7,Half Empty
5,2026-02-05 11:00:00,137.2,12.7,Half Empty
5,2026-02-05 11:15:00,136.3,13.8,Half Empty
5,2026-02-05 11:30:00,133.9,14.6,Half Empty
5,2026-02-05 11:45:00,131.9,16.0,Half Empty
5,2026-02-05 12:00:00,129.9,16.8,Half Empty
5,2026-02-05 12:15:00,127.8,18.2,Half Empty
5,2026-02-05 12:30:00,125.7,19.1,Half Empty
5,2026-02-05 12:45:00,126.1,20.1,Half Empty
5,2026-02-05 13:00:00,124.4,20.7,Half Empty
5,2026-02-05 13:15:00,125.2,21.2,Half Empty
5,2026-02-05 13:30:00,120.4,22.8,Half Empty
5,2026-02-05 13:45:00,120.8,23.5,Half Empty
5,2026-02-05 14:00:00,120.4,24.1,Half Empty
5,2026-02-05 14:15:00,117.0,24.8,Half Empty
5,2026-02-05 14:30:00,117.0,25.4,Half Empty
5,2026-02-05 14:45:00,114.9,26.4,Half Empty
5,2026-02-05 15:00:00,115.7,27.3,Half Empty
5,2026-02-05 15:15:00,112.2,28.3,Half Empty
5,2026-02-05 15:30:00,110.2,29.6,Half Empty
5,2026-02-05 15:45:00,110.6,30.5,Half Empty
5,2026-02-05 16:00:00,108.2,31.1,Half Empty
5,2026-02-05 16:15:00,109.8,31.5,Half Empty
5,2026-02-05 16:30:00,106.3,32.3,Half Empty
5,2026-02-05 16:45:00,105.7,32.8,Half Empty
5,2026-02-05 17:00:00,104.3,33.5,Half Empty
5,2026-02-05 17:15:00,105.9,34.3,Half Empty
5,2026-02-05 17:30:00,101.9,35.5,Half Empty
5,2026-02-05 17:45:00,103.4,36.3,Half Empty
5,2026-02-05 18:00:00,101.7,36.7,Half Empty
5,2026-02-05 18:15:00,99.5,37.3,Half Empty
5,2026-02-05 18:30:00,98.6,38.2,Half Empty
5,2026-02-05 18:45:00,96.9,38.6,Half Empty
5,2026-02-05 19:00:00,97.0,39.5,Half Empty
5,2026-02-05 19:15:00,96.8,40.6,Half Empty
5,2026-02-05 19:30:00,93.0,41.4,Half Empty
5,2026-02-05 19:45:00,93.2,42.2,Half Empty
5,2026-02-05 20:00:00,92.1,42.7,Half Empty
5,2026-02-05 20:15:00,89.8,43.2,Half Empty
5,2026-02-05 20:30:00,91.6,44.1,Half Empty
5,2026-02-05 20:45:00,90.3,44.6,Half Empty
5,2026-02-05 21:00:00,89.2,45.1,Half Empty
5,2026-02-05 21:15:00,88.6,45.9,Half Empty
5,2026-02-05 21:30:00,89.5,46.8,Half Empty
5,2026-02-05 21:45:00,82.0,47.6,Half Empty
5,2026-02-05 22:00:00,84.6,47.8,Half Empty
5,2026-02-05 22:15:00,83.4,48.2,Half Empty
5,2026-02-05 22:30:00,82.7,48.2,Half Empty
5,2026-02-05 22:45:00,84.2,48.7,Half Empty
5,2026-02-05 23:00:00,83.1,48.9,Half Empty
5,2026-02-05 23:15:00,83.2,49.1,Half Empty
5,2026-02-05 23:30:00,80.9,49.8,Half Empty
5,2026-02-05 23:45:00,81.4,50.2,Half Full
5,2026-02-06 00:00:00,82.9,50.2,Half Full
5,2026-02-06 00:15:00,80.5,50.5,Half Full
5,2026-02-06 00:30:00,79.8,50.8,Half Full
5,2026-02-06 00:45:00,80.5,51.1,Half Full
5,2026-02-06 01:00:00,80.1,51.2,Half Full
5,2026-02-06 01:15:00,77.6,51.4,Half Full
5,2026-02-06 01:30:00,79.0,51.4,Half Full
5,2026-02-06 01:45:00,78.1,51.7,Half Full
5,2026-02-06 02:00:00,76.3,52.2,Half Full
5,2026-02-06 02:15:00,76.2,52.5,Half Full
5,2026-02-06 02:30:00,77.0,52.8,Half Full
5,2026-02-06 02:45:00,76.5,52.8,Half Full
5,2026-02-06 03:00:00,75.1,52.8,Half Full
5,2026-02-06 03:15:00,76.7,53.0,Half Full
5,2026-02-06 03:30:00,75.4,53.1,Half Full
5,2026-02-06 03:45:00,76.8,53.5,Half Full
5,2026-02-06 04:00:00,74.7,53.9,Half Full
5,2026-02-06 04:15:00,75.6,53.9,Half Full
5,2026-02-06 04:30:00,76.5,53.9,Half Full
5,2026-02-06 04:45:00,76.6,54.2,Half Full
5,2026-02-06 05:00:00,76.7,54.2,Half Full
5,2026-02-06 05:15:00,76.7,54.4,Half Full
5,2026-02-06 05:30:00,73.7,54.9,Half Full
5,2026-02-06 05:45:00,73.2,55.1,Half Full
5,2026-02-06 06:00:00,73.6,55.4,Half Full
5,2026-02-06 06:15:00,74.4,56.0,Half Full
5,2026-02-06 06:30:00,72.2,56.5,Half Full
5,2026-02-06 06:45:00,72.4,57.1,Half Full
5,2026-02-06 07:00:00,67.9,57.3,Half Full
5,2026-02-06 07:15:00,67.5,58.0,Half Full
5,2026-02-06 07:30:00,67.9,58.6,Half Full
5,2026-02-06 07:45:00,67.4,59.0,Half Full
5,2026-02-06 08:00:00,69.5,59.6,Half Full
5,2026-02-06 08:15:00,65.9,59.7,Half Full
5,2026-02-06 08:30:00,66.0,60.4,Half Full
5,2026-02-06 08:45:00,65.9,60.4,Half Full
5,2026-02-06 09:00:00,62.8,61.0,Half Full
5,2026-02-06 09:15:00,65.3,61.2,Half Full
5,2026-02-06 09:30:00,62.4,62.0,Half Full
5,2026-02-06 09:45:00,61.4,62.3,Half Full
5,2026-02-06 10:00:00,64.9,63.4,Half Full
5,2026-02-06 10:15:00,59.6,64.2,Half Full
5,2026-02-06 10:30:00,59.8,65.1,Half Full
5,2026-02-06 10:45:00,58.5,66.1,Half Full
5,2026-02-06 11:00:00,58.6,67.0,Half Full
5,2026-02-06 11:15:00,55.5,67.9,Half Full
5,2026-02-06 11:30:00,54.0,68.6,Half Full
5,2026-02-06 11:45:00,54.4,69.0,Half Full
5,2026-02-06 12:00:00,55.9,69.5,Half Full
5,2026-02-06 12:15:00,52.5,70.3,Half Full
5,2026-02-06 12:30:00,49.0,71.1,Half Full
5,2026-02-06 12:45:00,48.9,71.6,Half Full
5,2026-02-06 13:00:00,47.5,72.3,Half Full
5,2026-02-06 13:15:00,47.9,73.0,Half Full
5,2026-02-06 13:30:00,46.4,73.7,Half Full
5,2026-02-06 13:45:00,45.5,74.5,Half Full
5,2026-02-06 14:00:00,46.2,75.3,Half Full
5,2026-02-06 14:15:00,43.5,76.3,Half Full
5,2026-02-06 14:30:00,43.2,77.5,Half Full
5,2026-02-06 14:45:00,38.4,78.3,Half Full
5,2026-02-06 15:00:00,156.2,0.1,Collected
5,2026-02-06 15:15:00,155.4,1.1,Collected
5,2026-02-06 15:30:00,153.4,1.6,Collected
5,2026-02-06 15:45:00,148.7,2.8,Collected
5,2026-02-06 16:00:00,151.3,3.3,Collected
5,2026-02-06 16:15:00,151.1,3.7,Collected
5,2026-02-06 16:30:00,149.4,4.4,Collected
5,2026-02-06 16:45:00,146.9,4.8,Collected
5,2026-02-06 17:00:00,148.1,5.2,Collected
5,2026-02-06 17:15:00,146.1,5.8,Collected
5,2026-02-06 17:30:00,147.1,6.3,Collected
5,2026-02-06 17:45:00,146.1,6.9,Collected
5,2026-02-06 18:00:00,144.6,7.0,Collected
5,2026-02-06 18:15:00,144.9,7.6,Collected
5,2026-02-06 18:30:00,141.8,8.2,Collected
5,2026-02-06 18:45:00,143.2,8.7,Collected
5,2026-02-06 19:00:00,141.4,9.4,Collected
5,2026-02-06 19:15:00,140.8,10.2,Half Empty
5,2026-02-06 19:30:00,139.1,10.9,Half Empty
5,2026-02-06 19:45:00,137.3,11.6,Half Empty
5,2026-02-06 20:00:00,136.9,12.1,Half Empty
5,2026-02-06 20:15:00,136.2,12.1,Half Empty
5,2026-02-06 20:30:00,136.3,12.5,Half Empty
